S	-10mV	0mV	10mV	20mV	30mV	40mV
0.9448	7.0608e-12	3.2956e-11	7.748e-11	1.24e-10	1.6804e-10	2.0856e-10
0.9452	7.0392e-12	3.2944e-11	7.752e-11	1.24e-10	1.6796e-10	2.0844e-10
0.9456	7.01760000000001e-12	3.2932e-11	7.756e-11	1.24e-10	1.6788e-10	2.0832e-10
0.946	6.996e-12	3.292e-11	7.76e-11	1.24e-10	1.678e-10	2.082e-10
0.9464	6.9744e-12	3.2908e-11	7.764e-11	1.24e-10	1.6772e-10	2.0808e-10
0.9468	6.9528e-12	3.2896e-11	7.768e-11	1.24e-10	1.6764e-10	2.0796e-10
0.9472	6.9312e-12	3.2884e-11	7.772e-11	1.24e-10	1.6756e-10	2.0784e-10
0.9476	6.90960000000001e-12	3.2872e-11	7.776e-11	1.24e-10	1.6748e-10	2.0772e-10
0.948	6.888e-12	3.286e-11	7.78e-11	1.24e-10	1.674e-10	2.076e-10
0.9484	6.8664e-12	3.2848e-11	7.784e-11	1.24e-10	1.6732e-10	2.0748e-10
0.9488	6.8448e-12	3.2836e-11	7.788e-11	1.24e-10	1.6724e-10	2.0736e-10
0.9492	6.8232e-12	3.2824e-11	7.792e-11	1.24e-10	1.6716e-10	2.0724e-10
0.9496	6.80160000000001e-12	3.2812e-11	7.796e-11	1.24e-10	1.6708e-10	2.0712e-10
0.95	6.78e-12	3.28e-11	7.8e-11	1.24e-10	1.67e-10	2.07e-10
0.9504	6.7472e-12	3.2928e-11	7.8044e-11	1.2388e-10	1.6704e-10	2.068e-10
0.9508	6.7144e-12	3.3056e-11	7.8088e-11	1.2376e-10	1.6708e-10	2.066e-10
0.9512	6.6816e-12	3.3184e-11	7.8132e-11	1.2364e-10	1.6712e-10	2.064e-10
0.9516	6.64880000000001e-12	3.3312e-11	7.8176e-11	1.2352e-10	1.6716e-10	2.062e-10
0.952	6.616e-12	3.344e-11	7.822e-11	1.234e-10	1.672e-10	2.06e-10
0.9524	6.5832e-12	3.3568e-11	7.8264e-11	1.2328e-10	1.6724e-10	2.058e-10
0.9528	6.5504e-12	3.3696e-11	7.8308e-11	1.2316e-10	1.6728e-10	2.056e-10
0.9532	6.5176e-12	3.3824e-11	7.8352e-11	1.2304e-10	1.6732e-10	2.054e-10
0.9536	6.48480000000001e-12	3.3952e-11	7.8396e-11	1.2292e-10	1.6736e-10	2.052e-10
0.954	6.452e-12	3.408e-11	7.844e-11	1.228e-10	1.674e-10	2.05e-10
0.9544	6.4192e-12	3.4208e-11	7.8484e-11	1.2268e-10	1.6744e-10	2.048e-10
0.9548	6.3864e-12	3.4336e-11	7.8528e-11	1.2256e-10	1.6748e-10	2.046e-10
0.9552	6.3536e-12	3.4464e-11	7.8572e-11	1.2244e-10	1.6752e-10	2.044e-10
0.9556	6.32080000000001e-12	3.4592e-11	7.8616e-11	1.2232e-10	1.6756e-10	2.042e-10
0.956	6.288e-12	3.472e-11	7.866e-11	1.222e-10	1.676e-10	2.04e-10
0.9564	6.2552e-12	3.4848e-11	7.8704e-11	1.2208e-10	1.6764e-10	2.038e-10
0.9568	6.2224e-12	3.4976e-11	7.8748e-11	1.2196e-10	1.6768e-10	2.036e-10
0.9572	6.1896e-12	3.5104e-11	7.8792e-11	1.2184e-10	1.6772e-10	2.034e-10
0.9576	6.15680000000001e-12	3.5232e-11	7.8836e-11	1.2172e-10	1.6776e-10	2.032e-10
0.958	6.124e-12	3.536e-11	7.888e-11	1.216e-10	1.678e-10	2.03e-10
0.9584	6.0912e-12	3.5488e-11	7.8924e-11	1.2148e-10	1.6784e-10	2.028e-10
0.9588	6.0584e-12	3.5616e-11	7.8968e-11	1.2136e-10	1.6788e-10	2.026e-10
0.9592	6.0256e-12	3.5744e-11	7.9012e-11	1.2124e-10	1.6792e-10	2.024e-10
0.9596	5.99280000000001e-12	3.5872e-11	7.9056e-11	1.2112e-10	1.6796e-10	2.022e-10
0.96	5.96e-12	3.6e-11	7.91e-11	1.21e-10	1.68e-10	2.02e-10
0.9604	5.96e-12	3.5968e-11	7.9004e-11	1.2088e-10	1.68e-10	2.02e-10
0.9608	5.96e-12	3.5936e-11	7.8908e-11	1.2076e-10	1.68e-10	2.02e-10
0.9612	5.96e-12	3.5904e-11	7.8812e-11	1.2064e-10	1.68e-10	2.02e-10
0.9616	5.96e-12	3.5872e-11	7.8716e-11	1.2052e-10	1.68e-10	2.02e-10
0.962	5.96e-12	3.584e-11	7.862e-11	1.204e-10	1.68e-10	2.02e-10
0.9624	5.96e-12	3.5808e-11	7.8524e-11	1.2028e-10	1.68e-10	2.02e-10
0.9628	5.96e-12	3.5776e-11	7.8428e-11	1.2016e-10	1.68e-10	2.02e-10
0.9632	5.96e-12	3.5744e-11	7.8332e-11	1.2004e-10	1.68e-10	2.02e-10
0.9636	5.96e-12	3.5712e-11	7.8236e-11	1.1992e-10	1.68e-10	2.02e-10
0.964	5.96e-12	3.568e-11	7.814e-11	1.198e-10	1.68e-10	2.02e-10
0.9644	5.96e-12	3.5648e-11	7.8044e-11	1.1968e-10	1.68e-10	2.02e-10
0.9648	5.96e-12	3.5616e-11	7.7948e-11	1.1956e-10	1.68e-10	2.02e-10
0.9652	5.96e-12	3.5584e-11	7.7852e-11	1.1944e-10	1.68e-10	2.02e-10
0.9656	5.96e-12	3.5552e-11	7.7756e-11	1.1932e-10	1.68e-10	2.02e-10
0.966	5.96e-12	3.552e-11	7.766e-11	1.192e-10	1.68e-10	2.02e-10
0.9664	5.96e-12	3.5488e-11	7.7564e-11	1.1908e-10	1.68e-10	2.02e-10
0.9668	5.96e-12	3.5456e-11	7.7468e-11	1.1896e-10	1.68e-10	2.02e-10
0.9672	5.96e-12	3.5424e-11	7.7372e-11	1.1884e-10	1.68e-10	2.02e-10
0.9676	5.96e-12	3.5392e-11	7.7276e-11	1.1872e-10	1.68e-10	2.02e-10
0.968	5.96e-12	3.536e-11	7.718e-11	1.186e-10	1.68e-10	2.02e-10
0.9684	5.96e-12	3.5328e-11	7.7084e-11	1.1848e-10	1.68e-10	2.02e-10
0.9688	5.96e-12	3.5296e-11	7.6988e-11	1.1836e-10	1.68e-10	2.02e-10
0.9692	5.96e-12	3.5264e-11	7.6892e-11	1.1824e-10	1.68e-10	2.02e-10
0.9696	5.96e-12	3.5232e-11	7.6796e-11	1.1812e-10	1.68e-10	2.02e-10
0.97	5.96e-12	3.52e-11	7.67e-11	1.18e-10	1.68e-10	2.02e-10
0.9704	5.9708e-12	3.513e-11	7.6612e-11	1.1796e-10	1.68e-10	2.0196e-10
0.9708	5.9816e-12	3.506e-11	7.6524e-11	1.1792e-10	1.68e-10	2.0192e-10
0.9712	5.9924e-12	3.499e-11	7.6436e-11	1.1788e-10	1.68e-10	2.0188e-10
0.9716	6.0032e-12	3.492e-11	7.6348e-11	1.1784e-10	1.68e-10	2.0184e-10
0.972	6.014e-12	3.485e-11	7.626e-11	1.178e-10	1.68e-10	2.018e-10
0.9724	6.0248e-12	3.478e-11	7.6172e-11	1.1776e-10	1.68e-10	2.0176e-10
0.9728	6.0356e-12	3.471e-11	7.6084e-11	1.1772e-10	1.68e-10	2.0172e-10
0.9732	6.0464e-12	3.464e-11	7.5996e-11	1.1768e-10	1.68e-10	2.0168e-10
0.9736	6.0572e-12	3.457e-11	7.5908e-11	1.1764e-10	1.68e-10	2.0164e-10
0.974	6.068e-12	3.45e-11	7.582e-11	1.176e-10	1.68e-10	2.016e-10
0.9744	6.0788e-12	3.443e-11	7.5732e-11	1.1756e-10	1.68e-10	2.0156e-10
0.9748	6.0896e-12	3.436e-11	7.5644e-11	1.1752e-10	1.68e-10	2.0152e-10
0.9752	6.1004e-12	3.429e-11	7.5556e-11	1.1748e-10	1.68e-10	2.0148e-10
0.9756	6.1112e-12	3.422e-11	7.5468e-11	1.1744e-10	1.68e-10	2.0144e-10
0.976	6.122e-12	3.415e-11	7.538e-11	1.174e-10	1.68e-10	2.014e-10
0.9764	6.1328e-12	3.408e-11	7.5292e-11	1.1736e-10	1.68e-10	2.0136e-10
0.9768	6.1436e-12	3.401e-11	7.5204e-11	1.1732e-10	1.68e-10	2.0132e-10
0.9772	6.1544e-12	3.394e-11	7.5116e-11	1.1728e-10	1.68e-10	2.0128e-10
0.9776	6.1652e-12	3.387e-11	7.5028e-11	1.1724e-10	1.68e-10	2.0124e-10
0.978	6.176e-12	3.38e-11	7.494e-11	1.172e-10	1.68e-10	2.012e-10
0.9784	6.1868e-12	3.373e-11	7.4852e-11	1.1716e-10	1.68e-10	2.0116e-10
0.9788	6.1976e-12	3.366e-11	7.4764e-11	1.1712e-10	1.68e-10	2.0112e-10
0.9792	6.2084e-12	3.359e-11	7.4676e-11	1.1708e-10	1.68e-10	2.0108e-10
0.9796	6.2192e-12	3.352e-11	7.4588e-11	1.1704e-10	1.68e-10	2.0104e-10
0.98	6.23e-12	3.345e-11	7.45e-11	1.17e-10	1.68e-10	2.01e-10
0.9804	6.2736e-12	3.338e-11	7.4448e-11	1.17e-10	1.68e-10	2.012e-10
0.9808	6.31719999999999e-12	3.331e-11	7.4396e-11	1.17e-10	1.68e-10	2.014e-10
0.9812	6.3608e-12	3.324e-11	7.4344e-11	1.17e-10	1.68e-10	2.016e-10
0.9816	6.40439999999999e-12	3.317e-11	7.4292e-11	1.17e-10	1.68e-10	2.018e-10
0.982	6.448e-12	3.31e-11	7.424e-11	1.17e-10	1.68e-10	2.02e-10
0.9824	6.4916e-12	3.303e-11	7.4188e-11	1.17e-10	1.68e-10	2.022e-10
0.9828	6.5352e-12	3.296e-11	7.4136e-11	1.17e-10	1.68e-10	2.024e-10
0.9832	6.57880000000001e-12	3.289e-11	7.4084e-11	1.17e-10	1.68e-10	2.026e-10
0.9836	6.62239999999999e-12	3.282e-11	7.4032e-11	1.17e-10	1.68e-10	2.028e-10
0.984	6.666e-12	3.275e-11	7.398e-11	1.17e-10	1.68e-10	2.03e-10
0.9844	6.7096e-12	3.268e-11	7.3928e-11	1.17e-10	1.68e-10	2.032e-10
0.9848	6.7532e-12	3.261e-11	7.3876e-11	1.17e-10	1.68e-10	2.034e-10
0.9852	6.79680000000001e-12	3.254e-11	7.3824e-11	1.17e-10	1.68e-10	2.036e-10
0.9856	6.84039999999999e-12	3.247e-11	7.3772e-11	1.17e-10	1.68e-10	2.038e-10
0.986	6.884e-12	3.24e-11	7.372e-11	1.17e-10	1.68e-10	2.04e-10
0.9864	6.9276e-12	3.233e-11	7.3668e-11	1.17e-10	1.68e-10	2.042e-10
0.9868	6.9712e-12	3.226e-11	7.3616e-11	1.17e-10	1.68e-10	2.044e-10
0.9872	7.01480000000001e-12	3.219e-11	7.3564e-11	1.17e-10	1.68e-10	2.046e-10
0.9876	7.05839999999999e-12	3.212e-11	7.3512e-11	1.17e-10	1.68e-10	2.048e-10
0.988	7.102e-12	3.205e-11	7.346e-11	1.17e-10	1.68e-10	2.05e-10
0.9884	7.1456e-12	3.198e-11	7.3408e-11	1.17e-10	1.68e-10	2.052e-10
0.9888	7.1892e-12	3.191e-11	7.3356e-11	1.17e-10	1.68e-10	2.054e-10
0.9892	7.23280000000001e-12	3.184e-11	7.3304e-11	1.17e-10	1.68e-10	2.056e-10
0.9896	7.27639999999999e-12	3.177e-11	7.3252e-11	1.17e-10	1.68e-10	2.058e-10
0.99	7.32e-12	3.17e-11	7.32e-11	1.17e-10	1.68e-10	2.06e-10
0.9904	7.2656e-12	3.17e-11	7.3244e-11	1.1704e-10	1.68e-10	2.0624e-10
0.9908	7.21120000000001e-12	3.17e-11	7.3288e-11	1.1708e-10	1.68e-10	2.0648e-10
0.9912	7.15679999999999e-12	3.17e-11	7.3332e-11	1.1712e-10	1.68e-10	2.0672e-10
0.9916	7.10240000000001e-12	3.17e-11	7.3376e-11	1.1716e-10	1.68e-10	2.0696e-10
0.992	7.048e-12	3.17e-11	7.342e-11	1.172e-10	1.68e-10	2.072e-10
0.9924	6.9936e-12	3.17e-11	7.3464e-11	1.1724e-10	1.68e-10	2.0744e-10
0.9928	6.93920000000001e-12	3.17e-11	7.3508e-11	1.1728e-10	1.68e-10	2.0768e-10
0.9932	6.88479999999999e-12	3.17e-11	7.3552e-11	1.1732e-10	1.68e-10	2.0792e-10
0.9936	6.83040000000001e-12	3.17e-11	7.3596e-11	1.1736e-10	1.68e-10	2.0816e-10
0.994	6.776e-12	3.17e-11	7.364e-11	1.174e-10	1.68e-10	2.084e-10
0.9944	6.7216e-12	3.17e-11	7.3684e-11	1.1744e-10	1.68e-10	2.0864e-10
0.9948	6.66720000000001e-12	3.17e-11	7.3728e-11	1.1748e-10	1.68e-10	2.0888e-10
0.9952	6.61279999999999e-12	3.17e-11	7.3772e-11	1.1752e-10	1.68e-10	2.0912e-10
0.9956	6.55840000000001e-12	3.17e-11	7.3816e-11	1.1756e-10	1.68e-10	2.0936e-10
0.996	6.504e-12	3.17e-11	7.386e-11	1.176e-10	1.68e-10	2.096e-10
0.9964	6.4496e-12	3.17e-11	7.3904e-11	1.1764e-10	1.68e-10	2.0984e-10
0.9968	6.39520000000001e-12	3.17e-11	7.3948e-11	1.1768e-10	1.68e-10	2.1008e-10
0.9972	6.34079999999999e-12	3.17e-11	7.3992e-11	1.1772e-10	1.68e-10	2.1032e-10
0.9976	6.28640000000001e-12	3.17e-11	7.4036e-11	1.1776e-10	1.68e-10	2.1056e-10
0.998	6.232e-12	3.17e-11	7.408e-11	1.178e-10	1.68e-10	2.108e-10
0.9984	6.1776e-12	3.17e-11	7.4124e-11	1.1784e-10	1.68e-10	2.1104e-10
0.9988	6.12320000000001e-12	3.17e-11	7.4168e-11	1.1788e-10	1.68e-10	2.1128e-10
0.9992	6.06879999999999e-12	3.17e-11	7.4212e-11	1.1792e-10	1.68e-10	2.1152e-10
0.9996	6.01440000000001e-12	3.17e-11	7.4256e-11	1.1796e-10	1.68e-10	2.1176e-10
1	5.96e-12	3.17e-11	7.43e-11	1.18e-10	1.68e-10	2.12e-10
1.0004	5.87320000000001e-12	3.17e-11	7.4396e-11	1.18e-10	1.6808e-10	2.1192e-10
1.0008	5.78640000000001e-12	3.17e-11	7.4492e-11	1.18e-10	1.6816e-10	2.1184e-10
1.0012	5.69959999999999e-12	3.17e-11	7.4588e-11	1.18e-10	1.6824e-10	2.1176e-10
1.0016	5.61280000000002e-12	3.17e-11	7.4684e-11	1.18e-10	1.6832e-10	2.1168e-10
1.002	5.526e-12	3.17e-11	7.478e-11	1.18e-10	1.684e-10	2.116e-10
1.0024	5.4392e-12	3.17e-11	7.4876e-11	1.18e-10	1.6848e-10	2.1152e-10
1.0028	5.35240000000001e-12	3.17e-11	7.4972e-11	1.18e-10	1.6856e-10	2.1144e-10
1.0032	5.26559999999999e-12	3.17e-11	7.5068e-11	1.18e-10	1.6864e-10	2.1136e-10
1.0036	5.17880000000002e-12	3.17e-11	7.5164e-11	1.18e-10	1.6872e-10	2.1128e-10
1.004	5.092e-12	3.17e-11	7.526e-11	1.18e-10	1.688e-10	2.112e-10
1.0044	5.0052e-12	3.17e-11	7.5356e-11	1.18e-10	1.6888e-10	2.1112e-10
1.0048	4.91840000000001e-12	3.17e-11	7.5452e-11	1.18e-10	1.6896e-10	2.1104e-10
1.0052	4.83159999999999e-12	3.17e-11	7.5548e-11	1.18e-10	1.6904e-10	2.1096e-10
1.0056	4.74480000000002e-12	3.17e-11	7.5644e-11	1.18e-10	1.6912e-10	2.1088e-10
1.006	4.658e-12	3.17e-11	7.574e-11	1.18e-10	1.692e-10	2.108e-10
1.0064	4.5712e-12	3.17e-11	7.5836e-11	1.18e-10	1.6928e-10	2.1072e-10
1.0068	4.48440000000001e-12	3.17e-11	7.5932e-11	1.18e-10	1.6936e-10	2.1064e-10
1.0072	4.39759999999999e-12	3.17e-11	7.6028e-11	1.18e-10	1.6944e-10	2.1056e-10
1.0076	4.31080000000002e-12	3.17e-11	7.6124e-11	1.18e-10	1.6952e-10	2.1048e-10
1.008	4.224e-12	3.17e-11	7.622e-11	1.18e-10	1.696e-10	2.104e-10
1.0084	4.1372e-12	3.17e-11	7.6316e-11	1.18e-10	1.6968e-10	2.1032e-10
1.0088	4.05040000000001e-12	3.17e-11	7.6412e-11	1.18e-10	1.6976e-10	2.1024e-10
1.0092	3.96359999999999e-12	3.17e-11	7.6508e-11	1.18e-10	1.6984e-10	2.1016e-10
1.0096	3.87680000000002e-12	3.17e-11	7.6604e-11	1.18e-10	1.6992e-10	2.1008e-10
1.01	3.79e-12	3.17e-11	7.67e-11	1.18e-10	1.7e-10	2.1e-10
1.0104	3.79e-12	3.17e-11	7.6656e-11	1.1812e-10	1.6996e-10	2.0992e-10
1.0108	3.79e-12	3.17e-11	7.6612e-11	1.1824e-10	1.6992e-10	2.0984e-10
1.0112	3.79e-12	3.17e-11	7.6568e-11	1.1836e-10	1.6988e-10	2.0976e-10
1.0116	3.79e-12	3.17e-11	7.6524e-11	1.1848e-10	1.6984e-10	2.0968e-10
1.012	3.79e-12	3.17e-11	7.648e-11	1.186e-10	1.698e-10	2.096e-10
1.0124	3.79e-12	3.17e-11	7.6436e-11	1.1872e-10	1.6976e-10	2.0952e-10
1.0128	3.79e-12	3.17e-11	7.6392e-11	1.1884e-10	1.6972e-10	2.0944e-10
1.0132	3.79e-12	3.17e-11	7.6348e-11	1.1896e-10	1.6968e-10	2.0936e-10
1.0136	3.79e-12	3.17e-11	7.6304e-11	1.1908e-10	1.6964e-10	2.0928e-10
1.014	3.79e-12	3.17e-11	7.626e-11	1.192e-10	1.696e-10	2.092e-10
1.0144	3.79e-12	3.17e-11	7.6216e-11	1.1932e-10	1.6956e-10	2.0912e-10
1.0148	3.79e-12	3.17e-11	7.6172e-11	1.1944e-10	1.6952e-10	2.0904e-10
1.0152	3.79e-12	3.17e-11	7.6128e-11	1.1956e-10	1.6948e-10	2.0896e-10
1.0156	3.79e-12	3.17e-11	7.6084e-11	1.1968e-10	1.6944e-10	2.0888e-10
1.016	3.79e-12	3.17e-11	7.604e-11	1.198e-10	1.694e-10	2.088e-10
1.0164	3.79e-12	3.17e-11	7.5996e-11	1.1992e-10	1.6936e-10	2.0872e-10
1.0168	3.79e-12	3.17e-11	7.5952e-11	1.2004e-10	1.6932e-10	2.0864e-10
1.0172	3.79e-12	3.17e-11	7.5908e-11	1.2016e-10	1.6928e-10	2.0856e-10
1.0176	3.79e-12	3.17e-11	7.5864e-11	1.2028e-10	1.6924e-10	2.0848e-10
1.018	3.79e-12	3.17e-11	7.582e-11	1.204e-10	1.692e-10	2.084e-10
1.0184	3.79e-12	3.17e-11	7.5776e-11	1.2052e-10	1.6916e-10	2.0832e-10
1.0188	3.79e-12	3.17e-11	7.5732e-11	1.2064e-10	1.6912e-10	2.0824e-10
1.0192	3.79e-12	3.17e-11	7.5688e-11	1.2076e-10	1.6908e-10	2.0816e-10
1.0196	3.79e-12	3.17e-11	7.5644e-11	1.2088e-10	1.6904e-10	2.0808e-10
1.02	3.79e-12	3.17e-11	7.56e-11	1.21e-10	1.69e-10	2.08e-10
1.0204	3.79e-12	3.17e-11	7.5524e-11	1.2104e-10	1.6892e-10	2.0796e-10
1.0208	3.79e-12	3.17e-11	7.5448e-11	1.2108e-10	1.6884e-10	2.0792e-10
1.0212	3.79e-12	3.17e-11	7.5372e-11	1.2112e-10	1.6876e-10	2.0788e-10
1.0216	3.79e-12	3.17e-11	7.5296e-11	1.2116e-10	1.6868e-10	2.0784e-10
1.022	3.79e-12	3.17e-11	7.522e-11	1.212e-10	1.686e-10	2.078e-10
1.0224	3.79e-12	3.17e-11	7.5144e-11	1.2124e-10	1.6852e-10	2.0776e-10
1.0228	3.79e-12	3.17e-11	7.5068e-11	1.2128e-10	1.6844e-10	2.0772e-10
1.0232	3.79e-12	3.17e-11	7.4992e-11	1.2132e-10	1.6836e-10	2.0768e-10
1.0236	3.79e-12	3.17e-11	7.4916e-11	1.2136e-10	1.6828e-10	2.0764e-10
1.024	3.79e-12	3.17e-11	7.484e-11	1.214e-10	1.682e-10	2.076e-10
1.0244	3.79e-12	3.17e-11	7.4764e-11	1.2144e-10	1.6812e-10	2.0756e-10
1.0248	3.79e-12	3.17e-11	7.4688e-11	1.2148e-10	1.6804e-10	2.0752e-10
1.0252	3.79e-12	3.17e-11	7.4612e-11	1.2152e-10	1.6796e-10	2.0748e-10
1.0256	3.79e-12	3.17e-11	7.4536e-11	1.2156e-10	1.6788e-10	2.0744e-10
1.026	3.79e-12	3.17e-11	7.446e-11	1.216e-10	1.678e-10	2.074e-10
1.0264	3.79e-12	3.17e-11	7.4384e-11	1.2164e-10	1.6772e-10	2.0736e-10
1.0268	3.79e-12	3.17e-11	7.4308e-11	1.2168e-10	1.6764e-10	2.0732e-10
1.0272	3.79e-12	3.17e-11	7.4232e-11	1.2172e-10	1.6756e-10	2.0728e-10
1.0276	3.79e-12	3.17e-11	7.4156e-11	1.2176e-10	1.6748e-10	2.0724e-10
1.028	3.79e-12	3.17e-11	7.408e-11	1.218e-10	1.674e-10	2.072e-10
1.0284	3.79e-12	3.17e-11	7.4004e-11	1.2184e-10	1.6732e-10	2.0716e-10
1.0288	3.79e-12	3.17e-11	7.3928e-11	1.2188e-10	1.6724e-10	2.0712e-10
1.0292	3.79e-12	3.17e-11	7.3852e-11	1.2192e-10	1.6716e-10	2.0708e-10
1.0296	3.79e-12	3.17e-11	7.3776e-11	1.2196e-10	1.6708e-10	2.0704e-10
1.03	3.79e-12	3.17e-11	7.37e-11	1.22e-10	1.67e-10	2.07e-10
1.0304	3.79e-12	3.1764e-11	7.3624e-11	1.2196e-10	1.6712e-10	2.0692e-10
1.0308	3.79e-12	3.1828e-11	7.3548e-11	1.2192e-10	1.6724e-10	2.0684e-10
1.0312	3.79e-12	3.1892e-11	7.3472e-11	1.2188e-10	1.6736e-10	2.0676e-10
1.0316	3.79e-12	3.1956e-11	7.3396e-11	1.2184e-10	1.6748e-10	2.0668e-10
1.032	3.79e-12	3.202e-11	7.332e-11	1.218e-10	1.676e-10	2.066e-10
1.0324	3.79e-12	3.2084e-11	7.3244e-11	1.2176e-10	1.6772e-10	2.0652e-10
1.0328	3.79e-12	3.2148e-11	7.3168e-11	1.2172e-10	1.6784e-10	2.0644e-10
1.0332	3.79e-12	3.2212e-11	7.3092e-11	1.2168e-10	1.6796e-10	2.0636e-10
1.0336	3.79e-12	3.2276e-11	7.3016e-11	1.2164e-10	1.6808e-10	2.0628e-10
1.034	3.79e-12	3.234e-11	7.294e-11	1.216e-10	1.682e-10	2.062e-10
1.0344	3.79e-12	3.2404e-11	7.2864e-11	1.2156e-10	1.6832e-10	2.0612e-10
1.0348	3.79e-12	3.2468e-11	7.2788e-11	1.2152e-10	1.6844e-10	2.0604e-10
1.0352	3.79e-12	3.2532e-11	7.2712e-11	1.2148e-10	1.6856e-10	2.0596e-10
1.0356	3.79e-12	3.2596e-11	7.2636e-11	1.2144e-10	1.6868e-10	2.0588e-10
1.036	3.79e-12	3.266e-11	7.256e-11	1.214e-10	1.688e-10	2.058e-10
1.0364	3.79e-12	3.2724e-11	7.2484e-11	1.2136e-10	1.6892e-10	2.0572e-10
1.0368	3.79e-12	3.2788e-11	7.2408e-11	1.2132e-10	1.6904e-10	2.0564e-10
1.0372	3.79e-12	3.2852e-11	7.2332e-11	1.2128e-10	1.6916e-10	2.0556e-10
1.0376	3.79e-12	3.2916e-11	7.2256e-11	1.2124e-10	1.6928e-10	2.0548e-10
1.038	3.79e-12	3.298e-11	7.218e-11	1.212e-10	1.694e-10	2.054e-10
1.0384	3.79e-12	3.3044e-11	7.2104e-11	1.2116e-10	1.6952e-10	2.0532e-10
1.0388	3.79e-12	3.3108e-11	7.2028e-11	1.2112e-10	1.6964e-10	2.0524e-10
1.0392	3.79e-12	3.3172e-11	7.1952e-11	1.2108e-10	1.6976e-10	2.0516e-10
1.0396	3.79e-12	3.3236e-11	7.1876e-11	1.2104e-10	1.6988e-10	2.0508e-10
1.04	3.79e-12	3.33e-11	7.18e-11	1.21e-10	1.7e-10	2.05e-10
1.0404	3.79e-12	3.3248e-11	7.1856e-11	1.2108e-10	1.6992e-10	2.0508e-10
1.0408	3.79e-12	3.3196e-11	7.1912e-11	1.2116e-10	1.6984e-10	2.0516e-10
1.0412	3.79e-12	3.3144e-11	7.1968e-11	1.2124e-10	1.6976e-10	2.0524e-10
1.0416	3.79e-12	3.3092e-11	7.2024e-11	1.2132e-10	1.6968e-10	2.0532e-10
1.042	3.79e-12	3.304e-11	7.208e-11	1.214e-10	1.696e-10	2.054e-10
1.0424	3.79e-12	3.2988e-11	7.2136e-11	1.2148e-10	1.6952e-10	2.0548e-10
1.0428	3.79e-12	3.2936e-11	7.2192e-11	1.2156e-10	1.6944e-10	2.0556e-10
1.0432	3.79e-12	3.2884e-11	7.2248e-11	1.2164e-10	1.6936e-10	2.0564e-10
1.0436	3.79e-12	3.2832e-11	7.2304e-11	1.2172e-10	1.6928e-10	2.0572e-10
1.044	3.79e-12	3.278e-11	7.236e-11	1.218e-10	1.692e-10	2.058e-10
1.0444	3.79e-12	3.2728e-11	7.2416e-11	1.2188e-10	1.6912e-10	2.0588e-10
1.0448	3.79e-12	3.2676e-11	7.2472e-11	1.2196e-10	1.6904e-10	2.0596e-10
1.0452	3.79e-12	3.2624e-11	7.2528e-11	1.2204e-10	1.6896e-10	2.0604e-10
1.0456	3.79e-12	3.2572e-11	7.2584e-11	1.2212e-10	1.6888e-10	2.0612e-10
1.046	3.79e-12	3.252e-11	7.264e-11	1.222e-10	1.688e-10	2.062e-10
1.0464	3.79e-12	3.2468e-11	7.2696e-11	1.2228e-10	1.6872e-10	2.0628e-10
1.0468	3.79e-12	3.2416e-11	7.2752e-11	1.2236e-10	1.6864e-10	2.0636e-10
1.0472	3.79e-12	3.2364e-11	7.2808e-11	1.2244e-10	1.6856e-10	2.0644e-10
1.0476	3.79e-12	3.2312e-11	7.2864e-11	1.2252e-10	1.6848e-10	2.0652e-10
1.048	3.79e-12	3.226e-11	7.292e-11	1.226e-10	1.684e-10	2.066e-10
1.0484	3.79e-12	3.2208e-11	7.2976e-11	1.2268e-10	1.6832e-10	2.0668e-10
1.0488	3.79e-12	3.2156e-11	7.3032e-11	1.2276e-10	1.6824e-10	2.0676e-10
1.0492	3.79e-12	3.2104e-11	7.3088e-11	1.2284e-10	1.6816e-10	2.0684e-10
1.0496	3.79e-12	3.2052e-11	7.3144e-11	1.2292e-10	1.6808e-10	2.0692e-10
1.05	3.79e-12	3.2e-11	7.32e-11	1.23e-10	1.68e-10	2.07e-10
1.0504	3.87680000000002e-12	3.2e-11	7.31e-11	1.23e-10	1.6796e-10	2.0712e-10
1.0508	3.96359999999999e-12	3.2e-11	7.3e-11	1.23e-10	1.6792e-10	2.0724e-10
1.0512	4.05040000000001e-12	3.2e-11	7.29e-11	1.23e-10	1.6788e-10	2.0736e-10
1.0516	4.13719999999998e-12	3.2e-11	7.28e-11	1.23e-10	1.6784e-10	2.0748e-10
1.052	4.224e-12	3.2e-11	7.27e-11	1.23e-10	1.678e-10	2.076e-10
1.0524	4.31080000000002e-12	3.2e-11	7.26e-11	1.23e-10	1.6776e-10	2.0772e-10
1.0528	4.39759999999999e-12	3.2e-11	7.25e-11	1.23e-10	1.6772e-10	2.0784e-10
1.0532	4.48440000000001e-12	3.2e-11	7.24e-11	1.23e-10	1.6768e-10	2.0796e-10
1.0536	4.57119999999998e-12	3.2e-11	7.23e-11	1.23e-10	1.6764e-10	2.0808e-10
1.054	4.658e-12	3.2e-11	7.22e-11	1.23e-10	1.676e-10	2.082e-10
1.0544	4.74480000000002e-12	3.2e-11	7.21e-11	1.23e-10	1.6756e-10	2.0832e-10
1.0548	4.83159999999999e-12	3.2e-11	7.2e-11	1.23e-10	1.6752e-10	2.0844e-10
